genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	cefepime	Resistant	>=64	>=	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	cefotaxime	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	cefoxitin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	ceftaroline	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	chloramphenicol	Susceptible	8		8	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	ciprofloxacin	Resistant	>16	>	16	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	colistin	Resistant	>=64	>=	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	fosfomycin	Resistant					Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	fosfomycin		<=15	<=	15	mm	Disk diffusion				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	gentamicin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	imipenem	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	meropenem	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	minocycline	Susceptible	<=4	<=	4	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	piperacillin_tazobactam	Resistant	>128/	>	128/	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	polymyxin B	Resistant	64		64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	tetracycline	Susceptible	<=2	<=	2	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	tigecycline	Intermediate					Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	tigecycline		<=2	<=	2	mm	Disk diffusion				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	trimethoprim_sulfamethoxazole	Resistant	>64/128	>	64/128	mg/L	Broth dilution				CLSI	2016	
573.24247	Klebsiella pneumoniae strain 12	573	amikacin	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	amoxicillin_clavulanic acid	Resistant	32/16	>	32/16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ampicillin	Resistant	32	>	32	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ampicillin_sulbactam	Resistant	32/16	>	32/16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	aztreonam	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	cefazolin	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	cefepime	Resistant	32	>	32	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	cefotaxime	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	cefotaxime_clavulanic acid	Resistant	32/4	>	32/4	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	cefoxitin	Intermediate	16	>	16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ceftazidime		128	>	128	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ceftazidime_clavulanic acid		64/4	>	64/4	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ceftriaxone	Resistant	32	>	32	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	chloramphenicol		16	>	16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ciprofloxacin	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	colistin		0.5	=	0.5	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	doripenem	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	ertapenem	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	gentamicin	Resistant	16	>	16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	imipenem	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	levofloxacin	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	meropenem	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	minocycline		16	=	16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	piperacillin_tazobactam		128/4	>	128/4	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	polymyxin B		0.5	=	0.5	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	tetracycline	Intermediate	8	=	8	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	tigecycline	Susceptible	2	=	2	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	tobramycin	Resistant	16	>	16	mg/L	Broth dilution				CLSI		
573.24247	Klebsiella pneumoniae strain 12	573	trimethoprim_sulfamethoxazole	Resistant	8/152	>	8/152	mg/L	Broth dilution				CLSI		
573.27339	Klebsiella pneumoniae strain 12	573	amikacin		>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	ciprofloxacin		>=4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	colistin		<=0.5	<=	0.5	mg/L	Disk diffusion		E-test	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	ertapenem		>=8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	gentamicin		4		4	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	imipenem		>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	meropenem		>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	tigecycline		4		4	mg/L	Disk diffusion		E-test	BioMerieux	EUCAST	2012	
573.27339	Klebsiella pneumoniae strain 12	573	trimethoprim_sulfamethoxazole		>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	amikacin	Susceptible	<=1	<=	1	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	ampicillin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	ampicillin_sulbactam	Resistant	>64/	>	64/	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	aztreonam	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	cefazolin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	cefepime	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	cefotaxime	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	cefoxitin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	ceftaroline	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	chloramphenicol	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	ciprofloxacin	Resistant	>16	>	16	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	colistin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	fosfomycin	Resistant					Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	fosfomycin		23		23	mm	Disk diffusion				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	gentamicin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	imipenem	Resistant	>=64	>=	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	meropenem	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	minocycline	Intermediate	<=8	<=	8	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	piperacillin_tazobactam	Resistant	>128/	>	128/	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	polymyxin B	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	tetracycline	Susceptible	<=2	<=	2	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	tigecycline	Intermediate					Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	tigecycline		<=2	<=	2	mm	Disk diffusion				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	tobramycin	Intermediate	>=8	>=	8	mg/L	Broth dilution				CLSI	2016	
573.5638	Klebsiella pneumoniae strain 12_BR_13	573	trimethoprim_sulfamethoxazole	Resistant	>64/128	>	64/128	mg/L	Broth dilution				CLSI	2016	
573.23970	Klebsiella pneumoniae strain 13	573	amikacin		16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	ciprofloxacin		>=4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	colistin		<=0.5	<=	0.5	mg/L	Disk diffusion		E-test	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	ertapenem		>=8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	gentamicin		<=1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	imipenem		>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	meropenem		>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	tigecycline		1		1	mg/L	Disk diffusion		E-test	BioMerieux	EUCAST	2012	
573.23970	Klebsiella pneumoniae strain 13	573	trimethoprim_sulfamethoxazole		<=20	<=	20	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.24248	Klebsiella pneumoniae strain 13	573	amikacin	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	amoxicillin_clavulanic acid	Resistant	32/16	>	32/16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ampicillin	Resistant	32	>	32	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ampicillin_sulbactam	Resistant	32/16	>	32/16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	aztreonam	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	cefazolin	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	cefepime	Resistant	32	>	32	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	cefotaxime	Resistant	64	>	64	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	cefotaxime_clavulanic acid	Resistant	32/4	>	32/4	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	cefoxitin	Intermediate	16	>	16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ceftazidime		128	=	128	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ceftazidime_clavulanic acid		64/4	>	64/4	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ceftriaxone	Resistant	32	>	32	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	chloramphenicol		16	>	16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ciprofloxacin	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	colistin		0.5	=	0.5	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	doripenem	Resistant	8	=	8	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	ertapenem	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	gentamicin	Resistant	16	>	16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	imipenem	Resistant	4	=	4	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	levofloxacin	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	meropenem	Resistant	8	>	8	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	minocycline		16	=	16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	piperacillin_tazobactam		128/4	>	128/4	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	polymyxin B		0.5	=	0.5	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	tetracycline	Resistant	16	=	16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	tigecycline	Intermediate	4	=	4	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	tobramycin	Resistant	16	>	16	mg/L	Broth dilution				CLSI		
573.24248	Klebsiella pneumoniae strain 13	573	trimethoprim_sulfamethoxazole	Resistant	8/152	>	8/152	mg/L	Broth dilution				CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	amoxicillin_clavulanic acid	Resistant	32/16	>=	32/16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	cefepime	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	cefoxitin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	ceftazidime	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	ciprofloxacin	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	ertapenem	Resistant	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	gentamicin	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	levofloxacin	Susceptible	1	=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	meropenem	Resistant	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	piperacillin_tazobactam	Resistant	128/4	>=	128/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	tobramycin	Intermediate	8	=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24249	Klebsiella pneumoniae strain 132	573	trimethoprim_sulfamethoxazole	Susceptible	1/19	<=	1/19	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	amoxicillin_clavulanic acid	Susceptible	8/4	=	8/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	cefepime	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	cefoxitin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	ceftazidime	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	ceftriaxone	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	ciprofloxacin	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	levofloxacin	Susceptible	1	=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	piperacillin_tazobactam	Susceptible	16/4	=	16/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24250	Klebsiella pneumoniae strain 133	573	trimethoprim_sulfamethoxazole	Susceptible	1/19	<=	1/19	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	amikacin	Intermediate	<=32	<=	32	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	ampicillin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	ampicillin_sulbactam	Resistant	>64/	>	64/	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	aztreonam	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	cefazolin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	cefepime	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	cefotaxime	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	cefoxitin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	ceftaroline	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	ceftazidime	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	chloramphenicol	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	ciprofloxacin	Resistant	>16	>	16	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	colistin	Resistant	16		16	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	fosfomycin	Resistant					Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	fosfomycin		20		20	mm	Disk diffusion				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	gentamicin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	imipenem	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	meropenem	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	minocycline	Susceptible	<=1	<=	1	mg/L	Broth dilution				CLSI	2016	
573.5764	Klebsiella pneumoniae strain 13_GR_14	573	piperacillin_tazobactam	Resistant	>128/	>	128/	mg/L	Broth dilution				CLSI	2016	
